"id","bucket","measure","avg","min","max"
"bst2000-201383","2022-07-28 16:20:00","slave_shaft_motor_heat",35.0,35,35
"bst2000-201383","2022-07-28 16:10:00","master_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-07-28 16:10:00","master_shaft_motor_heat",33.0,33,33
"bst2000-201383","2022-07-28 16:10:00","pusher_left_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 16:10:00","pusher_right_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 16:10:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 16:10:00","slave_shaft_motor_heat",35.83,35,36
"bst2000-201383","2022-07-28 16:00:00","master_shaft_drive_heat",31.2,31,32
"bst2000-201383","2022-07-28 16:00:00","master_shaft_motor_heat",33.0,33,33
"bst2000-201383","2022-07-28 16:00:00","pusher_left_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 16:00:00","pusher_right_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 16:00:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 16:00:00","slave_shaft_motor_heat",36.0,36,36
"bst2000-201383","2022-07-28 15:50:00","master_shaft_drive_heat",32.0,32,32
"bst2000-201383","2022-07-28 15:50:00","master_shaft_motor_heat",34.0,34,34
"bst2000-201383","2022-07-28 15:50:00","pusher_left_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:50:00","pusher_right_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:50:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 15:50:00","slave_shaft_motor_heat",36.0,36,36
"bst2000-201383","2022-07-28 15:40:00","master_shaft_drive_heat",32.0,32,32
"bst2000-201383","2022-07-28 15:40:00","master_shaft_motor_heat",34.0,34,34
"bst2000-201383","2022-07-28 15:40:00","pusher_left_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:40:00","pusher_right_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:40:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 15:40:00","slave_shaft_motor_heat",36.17,36,37
"bst2000-201383","2022-07-28 15:30:00","master_shaft_drive_heat",32.0,32,32
"bst2000-201383","2022-07-28 15:30:00","master_shaft_motor_heat",34.0,34,34
"bst2000-201383","2022-07-28 15:30:00","pusher_left_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:30:00","pusher_right_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:30:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 15:30:00","slave_shaft_motor_heat",37.0,37,37
"bst2000-201383","2022-07-28 15:20:00","master_shaft_drive_heat",32.0,32,32
"bst2000-201383","2022-07-28 15:20:00","master_shaft_motor_heat",34.4,34,35
"bst2000-201383","2022-07-28 15:20:00","pusher_left_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:20:00","pusher_right_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:20:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 15:20:00","slave_shaft_motor_heat",37.0,37,37
"bst2000-201383","2022-07-28 15:10:00","master_shaft_drive_heat",32.0,32,32
"bst2000-201383","2022-07-28 15:10:00","master_shaft_motor_heat",35.0,35,35
"bst2000-201383","2022-07-28 15:10:00","pusher_left_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:10:00","pusher_right_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:10:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 15:10:00","slave_shaft_motor_heat",38.0,38,38
"bst2000-201383","2022-07-28 15:00:00","master_shaft_drive_heat",32.0,32,32
"bst2000-201383","2022-07-28 15:00:00","master_shaft_motor_heat",35.33,35,36
"bst2000-201383","2022-07-28 15:00:00","pusher_left_motor_heat",28.33,28,29
"bst2000-201383","2022-07-28 15:00:00","pusher_right_motor_heat",28.0,28,28
"bst2000-201383","2022-07-28 15:00:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 15:00:00","slave_shaft_motor_heat",38.0,38,38
"bst2000-201383","2022-07-28 14:50:00","master_shaft_drive_heat",32.0,32,32
"bst2000-201383","2022-07-28 14:50:00","master_shaft_motor_heat",36.0,36,36
"bst2000-201383","2022-07-28 14:50:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:50:00","pusher_right_motor_heat",28.6,28,29
"bst2000-201383","2022-07-28 14:50:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 14:50:00","slave_shaft_motor_heat",38.0,38,38
"bst2000-201383","2022-07-28 14:40:00","master_shaft_drive_heat",32.0,32,32
"bst2000-201383","2022-07-28 14:40:00","master_shaft_motor_heat",36.0,36,36
"bst2000-201383","2022-07-28 14:40:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:40:00","pusher_right_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:40:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 14:40:00","slave_shaft_motor_heat",39.0,39,39
"bst2000-201383","2022-07-28 14:30:00","master_shaft_drive_heat",32.0,32,32
"bst2000-201383","2022-07-28 14:30:00","master_shaft_motor_heat",36.6,36,37
"bst2000-201383","2022-07-28 14:30:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:30:00","pusher_right_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:30:00","slave_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 14:30:00","slave_shaft_motor_heat",39.0,39,39
"bst2000-201383","2022-07-28 14:20:00","master_shaft_drive_heat",32.5,32,33
"bst2000-201383","2022-07-28 14:20:00","master_shaft_motor_heat",37.0,37,37
"bst2000-201383","2022-07-28 14:20:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:20:00","pusher_right_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:20:00","slave_shaft_drive_heat",33.5,33,34
"bst2000-201383","2022-07-28 14:20:00","slave_shaft_motor_heat",40.0,40,40
"bst2000-201383","2022-07-28 14:10:00","master_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 14:10:00","master_shaft_motor_heat",38.0,38,38
"bst2000-201383","2022-07-28 14:10:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:10:00","pusher_right_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:10:00","slave_shaft_drive_heat",34.0,34,34
"bst2000-201383","2022-07-28 14:10:00","slave_shaft_motor_heat",40.0,40,40
"bst2000-201383","2022-07-28 14:00:00","master_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 14:00:00","master_shaft_motor_heat",38.0,38,38
"bst2000-201383","2022-07-28 14:00:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:00:00","pusher_right_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 14:00:00","slave_shaft_drive_heat",34.0,34,34
"bst2000-201383","2022-07-28 14:00:00","slave_shaft_motor_heat",40.8,40,41
"bst2000-201383","2022-07-28 13:50:00","master_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 13:50:00","master_shaft_motor_heat",38.67,38,39
"bst2000-201383","2022-07-28 13:50:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 13:50:00","pusher_right_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 13:50:00","slave_shaft_drive_heat",34.0,34,34
"bst2000-201383","2022-07-28 13:50:00","slave_shaft_motor_heat",41.0,41,41
"bst2000-201383","2022-07-28 13:40:00","master_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 13:40:00","master_shaft_motor_heat",39.6,39,40
"bst2000-201383","2022-07-28 13:40:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 13:40:00","pusher_right_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 13:40:00","slave_shaft_drive_heat",34.2,34,35
"bst2000-201383","2022-07-28 13:40:00","slave_shaft_motor_heat",42.0,42,42
"bst2000-201383","2022-07-28 13:30:00","master_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 13:30:00","master_shaft_motor_heat",40.0,40,40
"bst2000-201383","2022-07-28 13:30:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 13:30:00","pusher_right_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 13:30:00","slave_shaft_drive_heat",35.0,35,35
"bst2000-201383","2022-07-28 13:30:00","slave_shaft_motor_heat",42.4,42,43
"bst2000-201383","2022-07-28 13:20:00","master_shaft_drive_heat",33.0,33,33
"bst2000-201383","2022-07-28 13:20:00","master_shaft_motor_heat",40.6,40,41
"bst2000-201383","2022-07-28 13:20:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 13:20:00","pusher_right_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 13:20:00","slave_shaft_drive_heat",35.0,35,35
"bst2000-201383","2022-07-28 13:20:00","slave_shaft_motor_heat",43.0,43,43
"bst2000-201383","2022-07-28 13:10:00","master_shaft_drive_heat",33.67,33,34
"bst2000-201383","2022-07-28 13:10:00","master_shaft_motor_heat",41.17,41,42
"bst2000-201383","2022-07-28 13:10:00","pusher_left_motor_heat",29.0,29,29
"bst2000-201383","2022-07-28 13:10:00","pusher_right_motor_heat",29.33,29,30
"bst2000-201383","2022-07-28 13:10:00","slave_shaft_drive_heat",35.0,35,35
"bst2000-201383","2022-07-28 13:10:00","slave_shaft_motor_heat",43.83,43,44
"bst2000-201383","2022-07-28 13:00:00","master_shaft_drive_heat",34.0,34,34
"bst2000-201383","2022-07-28 13:00:00","master_shaft_motor_heat",42.0,42,42
"bst2000-201383","2022-07-28 13:00:00","pusher_left_motor_heat",29.8,29,30
"bst2000-201383","2022-07-28 13:00:00","pusher_right_motor_heat",30.0,30,30
"bst2000-201383","2022-07-28 13:00:00","slave_shaft_drive_heat",35.0,35,35
"bst2000-201383","2022-07-28 13:00:00","slave_shaft_motor_heat",45.0,45,45
"bst2000-201383","2022-07-28 12:50:00","master_shaft_drive_heat",34.4,34,35
"bst2000-201383","2022-07-28 12:50:00","master_shaft_motor_heat",43.0,43,43
"bst2000-201383","2022-07-28 12:50:00","pusher_left_motor_heat",30.0,30,30
"bst2000-201383","2022-07-28 12:50:00","pusher_right_motor_heat",30.0,30,30
"bst2000-201383","2022-07-28 12:50:00","slave_shaft_drive_heat",35.8,35,36
"bst2000-201383","2022-07-28 12:50:00","slave_shaft_motor_heat",45.4,45,46
"bst2000-201383","2022-07-28 12:40:00","master_shaft_drive_heat",35.0,35,35
"bst2000-201383","2022-07-28 12:40:00","master_shaft_motor_heat",43.83,43,44
"bst2000-201383","2022-07-28 12:40:00","pusher_left_motor_heat",30.0,30,30
"bst2000-201383","2022-07-28 12:40:00","pusher_right_motor_heat",30.0,30,30
"bst2000-201383","2022-07-28 12:40:00","slave_shaft_drive_heat",36.17,36,37
"bst2000-201383","2022-07-28 12:40:00","slave_shaft_motor_heat",46.67,46,47
"bst2000-201383","2022-07-28 12:30:00","master_shaft_drive_heat",35.2,35,36
"bst2000-201383","2022-07-28 12:30:00","master_shaft_motor_heat",45.0,45,45
"bst2000-201383","2022-07-28 12:30:00","pusher_left_motor_heat",30.2,30,31
"bst2000-201383","2022-07-28 12:30:00","pusher_right_motor_heat",30.2,30,31
"bst2000-201383","2022-07-28 12:30:00","slave_shaft_drive_heat",37.0,37,37
"bst2000-201383","2022-07-28 12:30:00","slave_shaft_motor_heat",47.4,47,48
"bst2000-201383","2022-07-28 12:20:00","master_shaft_drive_heat",36.0,36,36
"bst2000-201383","2022-07-28 12:20:00","master_shaft_motor_heat",45.6,45,46
"bst2000-201383","2022-07-28 12:20:00","pusher_left_motor_heat",31.0,31,31
"bst2000-201383","2022-07-28 12:20:00","pusher_right_motor_heat",31.0,31,31
"bst2000-201383","2022-07-28 12:20:00","slave_shaft_drive_heat",37.0,37,37
"bst2000-201383","2022-07-28 12:20:00","slave_shaft_motor_heat",48.8,48,49
"bst2000-201383","2022-07-28 12:10:00","master_shaft_drive_heat",36.8,36,37
"bst2000-201383","2022-07-28 12:10:00","master_shaft_motor_heat",46.8,46,47
"bst2000-201383","2022-07-28 12:10:00","pusher_left_motor_heat",31.0,31,31
"bst2000-201383","2022-07-28 12:10:00","pusher_right_motor_heat",31.0,31,31
"bst2000-201383","2022-07-28 12:10:00","slave_shaft_drive_heat",38.0,38,38
"bst2000-201383","2022-07-28 12:10:00","slave_shaft_motor_heat",49.8,49,50
"bst2000-201383","2022-07-28 12:00:00","master_shaft_drive_heat",37.67,37,38
"bst2000-201383","2022-07-28 12:00:00","master_shaft_motor_heat",48.17,47,49
"bst2000-201383","2022-07-28 12:00:00","pusher_left_motor_heat",31.17,31,32
"bst2000-201383","2022-07-28 12:00:00","pusher_right_motor_heat",31.5,31,32
"bst2000-201383","2022-07-28 12:00:00","slave_shaft_drive_heat",39.0,38,40
"bst2000-201383","2022-07-28 12:00:00","slave_shaft_motor_heat",51.17,51,52
"bst2000-201383","2022-07-28 11:50:00","master_shaft_drive_heat",39.4,39,40
"bst2000-201383","2022-07-28 11:50:00","master_shaft_motor_heat",49.6,49,50
"bst2000-201383","2022-07-28 11:50:00","pusher_left_motor_heat",32.0,32,32
"bst2000-201383","2022-07-28 11:50:00","pusher_right_motor_heat",32.0,32,32
"bst2000-201383","2022-07-28 11:50:00","slave_shaft_drive_heat",40.0,40,40
"bst2000-201383","2022-07-28 11:50:00","slave_shaft_motor_heat",52.8,52,53
"bst2000-201383","2022-07-28 11:40:00","master_shaft_drive_heat",40.8,40,42
"bst2000-201383","2022-07-28 11:40:00","master_shaft_motor_heat",51.2,51,52
"bst2000-201383","2022-07-28 11:40:00","pusher_left_motor_heat",32.0,32,32
"bst2000-201383","2022-07-28 11:40:00","pusher_right_motor_heat",32.0,32,32
"bst2000-201383","2022-07-28 11:40:00","slave_shaft_drive_heat",41.6,41,42
"bst2000-201383","2022-07-28 11:40:00","slave_shaft_motor_heat",54.4,54,55
"bst2000-201383","2022-07-28 11:30:00","master_shaft_drive_heat",43.33,42,45
"bst2000-201383","2022-07-28 11:30:00","master_shaft_motor_heat",53.0,52,54
"bst2000-201383","2022-07-28 11:30:00","pusher_left_motor_heat",32.33,32,33
"bst2000-201383","2022-07-28 11:30:00","pusher_right_motor_heat",32.33,32,33
"bst2000-201383","2022-07-28 11:30:00","slave_shaft_drive_heat",43.33,42,44
"bst2000-201383","2022-07-28 11:30:00","slave_shaft_motor_heat",56.0,55,57
"bst2000-201383","2022-07-28 11:20:00","master_shaft_drive_heat",46.6,45,48
"bst2000-201383","2022-07-28 11:20:00","master_shaft_motor_heat",55.0,54,56
"bst2000-201383","2022-07-28 11:20:00","pusher_left_motor_heat",33.2,33,34
"bst2000-201383","2022-07-28 11:20:00","pusher_right_motor_heat",33.4,33,34
"bst2000-201383","2022-07-28 11:20:00","slave_shaft_drive_heat",46.2,45,47
"bst2000-201383","2022-07-28 11:20:00","slave_shaft_motor_heat",58.2,57,59
"bst2000-201383","2022-07-28 11:10:00","master_shaft_drive_heat",51.0,49,53
"bst2000-201383","2022-07-28 11:10:00","master_shaft_motor_heat",57.6,57,59
"bst2000-201383","2022-07-28 11:10:00","pusher_left_motor_heat",35.4,34,38
"bst2000-201383","2022-07-28 11:10:00","pusher_right_motor_heat",35.2,34,37
"bst2000-201383","2022-07-28 11:10:00","slave_shaft_drive_heat",49.8,48,52
"bst2000-201383","2022-07-28 11:10:00","slave_shaft_motor_heat",60.8,60,62
"bst2000-201383","2022-07-28 11:00:00","master_shaft_drive_heat",54.0,52,55
"bst2000-201383","2022-07-28 11:00:00","master_shaft_motor_heat",58.8,58,59
"bst2000-201383","2022-07-28 11:00:00","pusher_left_motor_heat",40.6,40,41
"bst2000-201383","2022-07-28 11:00:00","pusher_right_motor_heat",39.2,39,40
"bst2000-201383","2022-07-28 11:00:00","slave_shaft_drive_heat",53.2,52,57
"bst2000-201383","2022-07-28 11:00:00","slave_shaft_motor_heat",62.0,61,63
"bst2000-201383","2022-07-28 10:50:00","master_shaft_drive_heat",55.17,51,58
"bst2000-201383","2022-07-28 10:50:00","master_shaft_motor_heat",56.33,56,57
"bst2000-201383","2022-07-28 10:50:00","pusher_left_motor_heat",39.67,39,40
"bst2000-201383","2022-07-28 10:50:00","pusher_right_motor_heat",39.0,39,39
"bst2000-201383","2022-07-28 10:50:00","slave_shaft_drive_heat",55.33,54,56
"bst2000-201383","2022-07-28 10:50:00","slave_shaft_motor_heat",59.67,59,61
"bst2000-201383","2022-07-28 10:40:00","master_shaft_drive_heat",53.4,51,56
"bst2000-201383","2022-07-28 10:40:00","master_shaft_motor_heat",54.2,53,56
"bst2000-201383","2022-07-28 10:40:00","pusher_left_motor_heat",40.0,40,40
"bst2000-201383","2022-07-28 10:40:00","pusher_right_motor_heat",39.0,39,39
"bst2000-201383","2022-07-28 10:40:00","slave_shaft_drive_heat",54.2,52,57
"bst2000-201383","2022-07-28 10:40:00","slave_shaft_motor_heat",57.4,56,59
"bst2000-201383","2022-07-28 10:30:00","master_shaft_drive_heat",52.4,50,57
"bst2000-201383","2022-07-28 10:30:00","master_shaft_motor_heat",52.0,51,53
"bst2000-201383","2022-07-28 10:30:00","pusher_left_motor_heat",39.8,39,40
"bst2000-201383","2022-07-28 10:30:00","pusher_right_motor_heat",38.4,38,39
"bst2000-201383","2022-07-28 10:30:00","slave_shaft_drive_heat",55.8,55,56
"bst2000-201383","2022-07-28 10:30:00","slave_shaft_motor_heat",55.4,55,56
"bst2000-201383","2022-07-28 10:20:00","master_shaft_drive_heat",56.0,56,56
"bst2000-201383","2022-07-28 10:20:00","master_shaft_motor_heat",50.2,50,51
"bst2000-201383","2022-07-28 10:20:00","pusher_left_motor_heat",38.8,38,39
"bst2000-201383","2022-07-28 10:20:00","pusher_right_motor_heat",37.8,37,38
"bst2000-201383","2022-07-28 10:20:00","slave_shaft_drive_heat",54.0,53,55
"bst2000-201383","2022-07-28 10:20:00","slave_shaft_motor_heat",53.2,53,54
"bst2000-201383","2022-07-28 10:10:00","master_shaft_drive_heat",52.8,51,55
"bst2000-201383","2022-07-28 10:10:00","master_shaft_motor_heat",47.8,47,49
"bst2000-201383","2022-07-28 10:10:00","pusher_left_motor_heat",39.0,39,39
"bst2000-201383","2022-07-28 10:10:00","pusher_right_motor_heat",37.0,37,37
"bst2000-201383","2022-07-28 10:10:00","slave_shaft_drive_heat",53.8,51,57
"bst2000-201383","2022-07-28 10:10:00","slave_shaft_motor_heat",51.0,50,52
"bst2000-201383","2022-07-28 10:00:00","master_shaft_drive_heat",53.83,51,57
"bst2000-201383","2022-07-28 10:00:00","master_shaft_motor_heat",46.17,46,47
"bst2000-201383","2022-07-28 10:00:00","pusher_left_motor_heat",38.0,38,38
"bst2000-201383","2022-07-28 10:00:00","pusher_right_motor_heat",36.17,35,37
"bst2000-201383","2022-07-28 10:00:00","slave_shaft_drive_heat",56.83,56,57
"bst2000-201383","2022-07-28 10:00:00","slave_shaft_motor_heat",49.33,49,50
"bst2000-201383","2022-07-28 09:50:00","master_shaft_drive_heat",54.2,54,55
"bst2000-201383","2022-07-28 09:50:00","master_shaft_motor_heat",41.8,41,43
"bst2000-201383","2022-07-28 09:50:00","pusher_left_motor_heat",37.2,37,38
"bst2000-201383","2022-07-28 09:50:00","pusher_right_motor_heat",35.4,35,36
"bst2000-201383","2022-07-28 09:50:00","slave_shaft_drive_heat",54.4,54,55
"bst2000-201383","2022-07-28 09:50:00","slave_shaft_motor_heat",45.0,44,46
"bst2000-201383","2022-07-28 09:20:00","master_shaft_drive_heat",52.4,51,54
"bst2000-201383","2022-07-28 09:20:00","master_shaft_motor_heat",39.8,38,41
"bst2000-201383","2022-07-28 09:20:00","pusher_left_motor_heat",36.2,36,37
"bst2000-201383","2022-07-28 09:20:00","pusher_right_motor_heat",34.2,34,35
"bst2000-201383","2022-07-28 09:20:00","slave_shaft_drive_heat",53.0,52,54
"bst2000-201383","2022-07-28 09:20:00","slave_shaft_motor_heat",42.8,41,44
"bst2000-201383","2022-07-28 09:10:00","master_shaft_drive_heat",49.6,48,51
"bst2000-201383","2022-07-28 09:10:00","master_shaft_motor_heat",36.8,35,38
"bst2000-201383","2022-07-28 09:10:00","pusher_left_motor_heat",34.6,34,35
"bst2000-201383","2022-07-28 09:10:00","pusher_right_motor_heat",33.0,32,34
"bst2000-201383","2022-07-28 09:10:00","slave_shaft_drive_heat",50.2,49,51
"bst2000-201383","2022-07-28 09:10:00","slave_shaft_motor_heat",39.8,38,41
"bst2000-201383","2022-07-28 09:00:00","master_shaft_drive_heat",41.55,37,47
"bst2000-201383","2022-07-28 09:00:00","master_shaft_motor_heat",27.28,22,34
"bst2000-201383","2022-07-28 09:00:00","pusher_left_motor_heat",31.69,29,34
"bst2000-201383","2022-07-28 09:00:00","pusher_right_motor_heat",30.66,28,32
"bst2000-201383","2022-07-28 09:00:00","slave_shaft_drive_heat",42.93,38,48
"bst2000-201383","2022-07-28 09:00:00","slave_shaft_motor_heat",30.28,25,37
"bst2000-201383","2022-07-28 08:50:00","master_shaft_drive_heat",30.03,29,38
"bst2000-201383","2022-07-28 08:50:00","master_shaft_motor_heat",20.33,13,42
"bst2000-201383","2022-07-28 08:50:00","pusher_left_motor_heat",26.45,25,33
"bst2000-201383","2022-07-28 08:50:00","pusher_right_motor_heat",26.26,25,32
"bst2000-201383","2022-07-28 08:50:00","slave_shaft_drive_heat",30.58,29,38
